Id,TipoDeClaseMS,ZonificaciónMS,FrenteLote,ÁreaLote,Calle,Callejón,FormaLote,ContornoTerreno,Servicios,ConfiguraciónLote,PendienteTerreno,Vecindario,Condición1,Condición2,TipoEdificio,EstiloCasa,CalidadGeneral,CondiciónGeneral,AñoConstrucción,AñoRenovación,EstiloTecho,MaterialTecho,Exterior1,Exterior2,TipoRevestimientoMampostería,ÁreaRevestimientoMampostería,CalidadExterior,CondiciónExterior,Cimentación,CalidadSótano,CondiciónSótano,ExposiciónSótano,TipoAcabadoSótano1,MetrosAcabadosSótano1,TipoAcabadoSótano2,MetrosAcabadosSótano2,MetrosNoAcabadosSótano,MetrosTotalesSótano,Calefacción,CalidadCalefacción,AireAcondicionadoCentral,Eléctrico,Metros1raPlanta,Metros2daPlanta,MetrosBajaCalidad,MetrosHabitables,BañosCompletosSótano,MediosBañosSótano,BañosCompletos,MediosBaños,DormitoriosSobreSuelo,CocinasSobreSuelo,CalidadCocina,TotalHabitacionesSobreSuelo,Funcionalidad,Chimeneas,CalidadChimenea,TipoGaraje,AñoConstrucciónGaraje,AcabadoGaraje,CochesGaraje,ÁreaGaraje,CalidadGaraje,CondiciónGaraje,EntradaPavimentada,MetrosDeckMadera,MetrosPorcheAbierto,MetrosPorcheCerrado,MetrosPorche3Estaciones,MetrosPorcheMalla,ÁreaPiscina,CalidadPiscina,Cerca,CaracterísticaExtra,ValorExtra,MesVenta,AñoVenta,TipoVenta,CondiciónVenta,PrecioVenta
1376,20,RL,89.0,10991,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,145.950613,145.950613,GasA,Ex,Y,SBrkr,145.950613,0.0,0.0,145.950613,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,Fin,3,722,TA,TA,Y,9.2903,3.344508,0.0,0.0,0.0,0,,,,0,12,2007,New,Partial,239000
1377,30,RL,52.0,6292,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,35.674752,Unf,0.0,35.674752,71.349504,GasA,TA,N,SBrkr,73.39337,0.0,0.0,73.39337,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1925.0,Unf,1,160,Fa,TA,Y,0.0,13.099323,0.0,0.0,0.0,0,,,,0,4,2008,WD,Normal,91000
1378,50,RL,60.0,10998,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,37.904424,BLQ,39.01926,14.492868,91.416552,GasA,Ex,Y,SBrkr,91.416552,57.59986,0.0,149.016412,0,0,2,0,3,1,TA,6,Min2,0,,Detchd,1977.0,Unf,2,660,TA,TA,Y,0.0,6.317404,0.0,0.0,0.0,0,,,,0,7,2009,WD,Normal,117000
1379,160,RM,21.0,1953,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,408.0,TA,TA,CBlock,TA,Fa,No,BLQ,28.707027,Unf,0.0,16.165122,44.872149,GasA,TA,Y,SBrkr,44.872149,46.823112,0.0,91.695261,0,0,1,1,2,1,TA,5,Typ,0,,Detchd,1973.0,Unf,1,264,TA,TA,Y,6.689016,0.0,0.0,0.0,0.0,0,,,,0,6,2006,WD,Normal,83000
1380,80,RL,73.0,9735,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,35.674752,35.674752,GasA,Gd,Y,,70.048862,59.45792,0.0,129.506782,0,0,2,1,3,1,Gd,7,Typ,0,,BuiltIn,2007.0,Fin,2,400,TA,TA,Y,9.2903,0.0,0.0,0.0,0.0,0,,,,0,5,2008,WD,Normal,167500
1381,30,RL,45.0,8212,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,18.859309,Unf,0.0,61.408883,80.268192,GasA,TA,N,FuseF,80.268192,0.0,0.0,80.268192,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1938.0,Unf,1,200,TA,Fa,Y,0.0,0.0,8.918688,0.0,0.0,0,,,,0,6,2010,WD,Normal,58500
1382,20,RL,,12925,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,BrkFace,Plywood,,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,80.361095,Unf,0.0,31.58702,111.948115,GasA,Ex,Y,SBrkr,196.675651,0.0,0.0,196.675651,0,0,2,1,4,1,TA,7,Typ,2,Gd,Attchd,1970.0,Fin,2,550,TA,TA,Y,0.0,3.901926,0.0,0.0,0.0,0,,,,0,5,2008,WD,Normal,237500
1383,70,RM,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,55.370188,55.370188,GasA,Ex,Y,SBrkr,92.717194,70.977892,0.0,163.695086,1,0,1,1,4,1,Gd,8,Typ,0,,Detchd,1989.0,Unf,2,576,TA,TA,N,3.344508,0.0,20.531563,0.0,0.0,0,,,,0,10,2006,WD,Normal,157000
1384,30,RL,,25339,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,75.808848,75.808848,GasA,Ex,Y,SBrkr,131.550648,0.0,0.0,131.550648,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,Unf,2,576,TA,TA,N,0.0,0.0,10.405136,0.0,0.0,0,,,,0,8,2007,WD,Normal,112000
1385,50,RL,60.0,9060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,WdShing,Wd Shng,,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,18.952212,Unf,0.0,33.073468,52.02568,GasA,TA,Y,SBrkr,64.846294,52.02568,0.0,116.871974,0,0,1,0,2,1,TA,6,Typ,0,,Detchd,1939.0,Unf,1,280,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0,,MnPrv,,0,10,2009,WD,Normal,105000
1386,50,RM,40.0,5436,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,68.283705,Unf,0.0,5.667083,73.950788,GasA,Gd,Y,SBrkr,73.950788,33.259274,0.0,107.210062,1,0,1,0,3,1,Gd,7,Typ,0,,Detchd,1922.0,Unf,1,240,TA,TA,N,0.0,8.918688,0.0,0.0,0.0,0,,MnPrv,,0,5,2010,WD,Normal,125500
1387,60,RL,80.0,16692,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,73.39337,LwQ,43.571507,12.356099,129.320976,GasA,TA,Y,SBrkr,129.320976,129.320976,0.0,258.641952,1,0,3,1,5,1,Gd,12,Typ,2,TA,Attchd,1978.0,RFn,2,564,TA,TA,Y,0.0,10.405136,0.0,0.0,40.87732,519,Fa,MnPrv,TenC,2000,7,2006,WD,Normal,250000
1388,50,RM,60.0,8520,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,15.607704,LwQ,50.725038,0.0,66.332742,GasW,TA,N,SBrkr,154.590592,80.082386,0.0,234.672978,0,0,2,0,5,1,Gd,10,Typ,1,Gd,Detchd,1916.0,Unf,1,216,TA,TA,Y,8.175464,1.393545,0.0,0.0,0.0,0,,GdWo,,0,8,2007,CWD,Family,136000
1389,20,RL,42.0,14892,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,122.63195999999999,Unf,0.0,39.576678,162.208638,GasA,Ex,Y,SBrkr,162.208638,0.0,0.0,162.208638,1,0,2,0,3,1,Ex,7,Typ,2,Gd,Attchd,2006.0,Fin,3,758,TA,TA,Y,18.673503,3.623217,0.0,0.0,0.0,0,,,,0,10,2009,WD,Normal,377500
1390,50,RM,60.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,BrkTil,TA,Gd,No,ALQ,34.838625,Unf,0.0,33.44508,68.283705,GasA,Ex,Y,SBrkr,80.732707,32.423147,0.0,113.155854,0,1,1,0,3,1,TA,6,Typ,1,Gd,Detchd,2003.0,Unf,2,440,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,3,2007,WD,Normal,131000
1391,20,RL,70.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,Gd,TA,PConc,Gd,TA,Av,GLQ,130.0642,Unf,0.0,11.612875,141.677075,GasA,Ex,Y,SBrkr,141.677075,0.0,0.0,141.677075,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2000.0,RFn,2,541,TA,TA,Y,20.345757,3.344508,0.0,0.0,0.0,0,,,,0,9,2006,WD,Normal,235000
1392,90,RL,65.0,8944,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,147.158352,147.158352,GasA,TA,Y,SBrkr,147.158352,0.0,0.0,147.158352,0,0,2,0,4,2,TA,8,Mod,0,,Detchd,1967.0,Unf,3,792,TA,TA,Y,0.0,14.121256,0.0,0.0,0.0,0,,,,0,4,2009,WD,Normal,124000
1393,85,RL,68.0,7838,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,71.442407,Unf,0.0,8.825785,80.268192,GasA,TA,Y,SBrkr,83.6127,0.0,0.0,83.6127,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1967.0,RFn,1,288,TA,TA,Y,16.258025,13.378032,0.0,0.0,0.0,0,,MnWw,,0,12,2006,WD,Normal,123000
1394,190,RM,60.0,10800,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,44.779246,44.779246,GasA,Ex,N,SBrkr,113.434563,64.195973,0.0,177.630536,0,0,2,0,3,2,TA,7,Typ,1,TA,Detchd,2003.0,Unf,2,672,Gd,TA,Y,0.0,2.322575,19.695436,0.0,0.0,0,,,,0,4,2008,WD,Normal,163000
1395,120,RL,53.0,4045,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,45.0,Gd,TA,PConc,Gd,TA,Av,GLQ,99.40621,Unf,0.0,26.570258,125.976468,GasA,Ex,Y,SBrkr,139.3545,0.0,0.0,139.3545,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,3,648,TA,TA,Y,14.957383,1.85806,0.0,0.0,0.0,0,,,,0,10,2006,New,Partial,246578
1396,60,RL,88.0,12665,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,Gd,TA,PConc,Gd,Gd,Gd,Unf,0.0,Unf,0.0,101.635882,101.635882,GasA,Ex,Y,SBrkr,105.259099,125.326147,0.0,230.585246,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005.0,Fin,3,642,TA,TA,Y,13.378032,3.623217,0.0,0.0,0.0,0,,,,0,2,2007,WD,Normal,281213
1397,20,RL,,57200,Pave,,IR1,Bnk,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,32.794759,Rec,31.029602,5.57418,69.398541,GasA,TA,Y,SBrkr,156.727361,0.0,0.0,156.727361,1,0,1,0,3,1,TA,7,Min1,2,TA,Detchd,1966.0,Unf,2,572,TA,TA,N,0.0,0.0,4.64515,0.0,0.0,0,,,,0,6,2010,WD,Normal,160000
1398,70,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,87.235917,87.235917,GasA,Ex,Y,SBrkr,87.235917,53.326322,0.0,140.562239,0,0,1,1,4,1,TA,8,Typ,0,,Detchd,1933.0,Unf,1,180,Fa,Fa,N,2.229672,0.0,13.93545,0.0,0.0,0,,,,0,5,2007,WD,Normal,137500
1399,50,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,4,1950,1982,Gable,CompShg,VinylSd,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,16.72254,BLQ,32.701856,62.802428,112.226824,GasA,Gd,Y,FuseA,105.537808,71.349504,0.0,176.887312,1,0,1,1,3,1,TA,7,Min1,0,,Attchd,1950.0,Unf,1,240,TA,TA,Y,0.0,0.0,15.607704,0.0,0.0,0,,GdPrv,,0,5,2009,WD,Normal,138000
1400,50,RL,51.0,6171,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,CompShg,WdShing,Wd Shng,,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,24.526392,Unf,0.0,66.146936,90.673328,GasA,Ex,Y,SBrkr,107.76748,41.620544,0.0,149.388024,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1,216,Fa,TA,Y,13.656741,1.486448,0.0,0.0,0.0,0,,MnPrv,,0,10,2009,WD,Normal,137450
1401,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,CompShg,WdShing,Wd Shng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,80.082386,80.082386,GasA,TA,Y,SBrkr,88.25785,19.323824,0.0,107.58167399999999,0,0,1,0,3,1,TA,5,Typ,1,Gd,BuiltIn,1929.0,RFn,1,208,TA,TA,Y,0.0,0.0,10.405136,0.0,0.0,0,,,,0,7,2008,WD,Normal,120000
1402,60,RL,62.0,7415,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,GLQ,70.513377,Unf,0.0,7.43224,77.945617,GasA,Ex,Y,SBrkr,80.268192,67.726287,0.0,147.994479,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,2004.0,Fin,2,398,TA,TA,Y,9.2903,6.967725,0.0,0.0,0.0,0,,,,0,4,2008,WD,Normal,193000
1403,20,RL,64.0,6762,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0.0,119.473258,119.473258,GasA,Ex,Y,SBrkr,120.216482,0.0,0.0,120.216482,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2,662,TA,TA,Y,15.607704,5.109665,0.0,0.0,0.0,0,,,,0,7,2006,New,Partial,193879
1404,20,RL,49.0,15256,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,86.306887,Unf,0.0,51.654068,137.960955,GasA,Ex,Y,SBrkr,136.009992,0.0,0.0,136.009992,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2007.0,Unf,3,754,TA,TA,Y,15.607704,14.86448,0.0,0.0,0.0,0,,,,0,8,2007,WD,Normal,282922
1405,50,RL,60.0,10410,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,62.430816,62.430816,GasA,TA,Y,SBrkr,64.474682,48.30956,0.0,112.784242,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1998.0,Unf,3,936,TA,TA,Y,20.067048,0.0,14.86448,0.0,0.0,0,,MnPrv,,0,1,2006,WD,Family,105000
1406,120,RM,44.0,3842,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,127.555819,Unf,0.0,20.531563,148.087382,GasA,Ex,Y,SBrkr,152.918338,0.0,0.0,152.918338,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2004.0,Fin,2,482,TA,TA,Y,11.891584,4.923859,0.0,0.0,14.399965,0,,,,0,1,2008,WD,Normal,275000
1407,85,RL,70.0,8445,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,7,1972,2007,Gable,CompShg,HdBoard,Wd Shng,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,60.944368,Unf,0.0,10.405136,71.349504,GasA,TA,Y,SBrkr,71.349504,0.0,0.0,71.349504,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1988.0,Unf,2,396,TA,TA,Y,5.388374,0.0,0.0,0.0,0.0,0,,MnPrv,,0,3,2009,WD,Normal,133000
1408,20,RL,,8780,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1985,1985,Gable,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,58.064375,Unf,0.0,19.323824,77.388199,GasA,Ex,Y,SBrkr,77.388199,0.0,0.0,77.388199,1,0,1,0,3,1,TA,5,Typ,0,,,,,0,0,,,Y,0.0,0.0,0.0,0.0,0.0,0,,MnPrv,,0,3,2009,WD,Normal,112000
1409,70,RM,60.0,7740,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,57.785666,57.785666,GasA,Gd,Y,SBrkr,68.841123,57.785666,0.0,126.626789,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1966.0,Unf,2,528,TA,TA,Y,0.0,0.0,0.0,0.0,15.607704,0,,,,0,6,2010,WD,Normal,125500
1410,60,RL,46.0,20544,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,TA,Gd,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,73.486273,73.486273,GasA,Gd,Y,SBrkr,114.828108,79.617871,0.0,194.445979,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1986.0,Fin,2,542,TA,TA,Y,33.816692,5.852889,0.0,0.0,0.0,0,,MnPrv,,0,11,2008,WD,Normal,215000
1411,60,RL,79.0,12420,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,61.873398,Unf,0.0,25.827034,87.700432,GasA,Ex,Y,SBrkr,87.700432,83.241088,0.0,170.94152,1,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2001.0,RFn,2,622,TA,TA,Y,0.0,4.180635,0.0,0.0,0.0,0,,,,0,6,2009,WD,Normal,230000
1412,50,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,11.14836,Unf,0.0,68.376608,79.524968,GasA,Ex,Y,SBrkr,103.308136,51.654068,0.0,154.96220399999999,0,0,1,1,3,1,TA,6,Min2,0,,Attchd,1950.0,Unf,1,271,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,MnPrv,,0,9,2009,WD,Normal,140000
1413,90,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1949,1950,Gable,CompShg,BrkFace,Stone,,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,Wall,Fa,N,FuseF,96.61912,0.0,0.0,96.61912,0,0,2,0,2,2,TA,6,Typ,0,,Detchd,1956.0,Unf,2,420,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,6,2009,WD,Normal,90000
1414,20,RL,88.0,10994,Pave,,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,366.0,Gd,TA,PConc,Gd,Gd,No,GLQ,90.673328,Unf,0.0,80.639804,171.313132,GasA,Ex,Y,SBrkr,171.313132,0.0,0.0,171.313132,1,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,620,TA,TA,Y,15.328994999999999,4.087732,0.0,0.0,0.0,0,,,,0,9,2009,COD,Abnorml,257000
1415,50,RL,64.0,13053,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,77.388199,77.388199,GasA,Gd,Y,SBrkr,97.826859,73.857885,0.0,171.684744,0,0,1,1,4,1,Gd,8,Typ,1,Gd,Detchd,1922.0,Unf,2,370,TA,TA,N,0.0,0.0,0.0,0.0,20.43866,0,,,,0,6,2008,WD,Normal,207000
1416,120,RL,51.0,3635,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,ALQ,91.788164,Unf,0.0,36.975394,128.763558,GasA,Ex,Y,SBrkr,145.764807,0.0,0.0,145.764807,0,1,2,0,1,1,Gd,7,Typ,1,TA,Attchd,2007.0,RFn,3,660,TA,TA,Y,13.285129,1.85806,0.0,0.0,0.0,0,,,,0,5,2009,WD,Normal,175900
1417,190,RM,60.0,11340,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,6,1885,1950,Gable,CompShg,VinylSd,AsbShng,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,72.185631,72.185631,GasA,Gd,Y,SBrkr,115.757138,96.990732,0.0,212.74787,0,0,2,0,4,2,TA,11,Typ,0,,Detchd,1971.0,Unf,2,560,TA,TA,N,0.0,0.0,10.590942,0.0,0.0,0,,,,0,4,2010,WD,Normal,122500
1418,60,RL,,16545,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,731.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,72.557243,Unf,0.0,46.730209,119.287452,GasA,Ex,Y,SBrkr,121.70293,105.90942,0.0,227.61235,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1998.0,Fin,3,1069,TA,TA,Y,0.0,11.705778,0.0,0.0,0.0,0,,,,0,5,2009,WD,Normal,340000
1419,20,RL,71.0,9204,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,2.322575,Rec,81.011416,22.947041,106.281032,GasA,TA,Y,SBrkr,106.281032,0.0,0.0,106.281032,1,0,1,1,3,1,TA,6,Typ,0,,Detchd,1962.0,Unf,1,336,TA,TA,Y,0.0,8.175464,0.0,0.0,0.0,0,,,,0,8,2008,COD,Normal,124000
1420,20,RL,,16381,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,Av,Rec,103.12233,Unf,0.0,68.190802,171.313132,GasA,Gd,Y,SBrkr,171.313132,0.0,0.0,171.313132,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1969.0,RFn,2,540,TA,TA,Y,0.0,6.781919,20.067048,0.0,0.0,0,,,,0,12,2006,WD,Normal,223000
1421,60,RL,90.0,11700,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,TA,TA,CBlock,TA,TA,No,ALQ,37.532812,Unf,0.0,28.242512,65.775324,GasA,Gd,Y,SBrkr,65.775324,65.775324,0.0,131.550648,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1968.0,RFn,2,776,TA,TA,Y,0.0,15.700607,0.0,0.0,11.055457,0,,,,0,5,2006,WD,Normal,179900
